94.00,2701,-29.149828,-48.690332,3.948600,0.639184,1.975891,0.309607,0.000000,11,FALSE
94.50,2701,-27.175528,-48.370739,3.953061,0.610988,1.984446,0.248946,0.000000,11,FALSE
95.00,2701,-25.198997,-48.065245,3.960077,0.563732,1.991243,0.186951,0.000000,11,FALSE
95.50,2701,-23.218959,-47.783379,3.968484,0.501135,1.996106,0.124749,0.000000,11,FALSE
96.00,2701,-21.234717,-47.532812,3.977191,0.426562,1.998995,0.063381,0.000000,11,FALSE
96.50,2701,-19.246122,-47.319531,3.985261,0.343063,1.999996,0.003778,0.000000,11,FALSE
97.00,2701,-17.253491,-47.148000,3.991965,0.253403,1.999291,-0.053260,0.000000,11,FALSE
97.50,2701,-15.257508,-47.021298,3.996796,0.160065,1.997131,-0.107080,0.000000,11,FALSE
98.00,2701,-13.259110,-46.941266,3.999468,0.065253,1.993814,-0.157182,0.000000,11,FALSE
98.50,2701,-11.259376,-46.908639,3.999894,-0.029117,1.989649,-0.203217,0.000000,11,FALSE
99.00,2701,-9.259429,-46.923198,3.998157,-0.121416,1.984939,-0.244981,0.000000,11,FALSE
99.50,2701,-7.260351,-46.983905,3.994468,-0.210299,1.979963,-0.282396,0.000000,11,FALSE
100.00,2701,-5.263117,-47.089055,3.989129,-0.294700,1.974959,-0.315492,0.000000,11,FALSE
100.50,2701,-3.268552,-47.236405,3.982495,-0.373811,1.970126,-0.344389,0.000000,11,FALSE
101.00,2701,-1.277305,-47.423310,3.974938,-0.447062,1.965613,-0.369276,0.000000,11,FALSE
101.50,2701,0.710164,-47.646842,3.966825,-0.514100,1.961528,-0.390392,0.000000,11,FALSE
102.00,2701,2.693577,-47.903892,3.958492,-0.574754,1.957939,-0.408011,0.000000,11,FALSE
102.50,2701,4.672823,-48.191269,3.950234,-0.629011,1.954880,-0.422428,0.000000,11,FALSE
103.00,2701,6.647939,-48.505774,3.942295,-0.676988,1.952355,-0.433947,0.000000,11,FALSE
103.50,2701,8.619087,-48.844268,3.934867,-0.718903,1.950349,-0.442874,0.000000,11,FALSE
104.00,2701,10.586520,-49.203720,3.928090,-0.755054,1.948831,-0.449510,0.000000,11,FALSE
104.50,2701,12.550565,-49.581247,3.922056,-0.785798,1.947756,-0.454145,0.000000,11,FALSE
105.00,2701,14.511593,-49.974145,3.916813,-0.811529,1.947076,-0.457051,0.000000,11,FALSE
105.50,2701,16.470000,-50.379910,3.912373,-0.832667,1.946738,-0.458488,0.000000,11,FALSE
106.00,2701,18.426186,-50.796243,3.908722,-0.849643,1.946690,-0.458693,0.000000,11,FALSE
106.50,2701,20.380547,-51.221064,3.905819,-0.862888,1.946880,-0.457886,0.000000,11,FALSE
107.00,2701,22.333457,-51.652508,3.903610,-0.872828,1.947260,-0.456264,0.000000,11,FALSE
107.50,2701,24.285262,-52.088922,3.902029,-0.879870,1.947788,-0.454006,0.000000,11,FALSE
108.00,2701,26.236277,-52.528857,3.901003,-0.884406,1.948424,-0.451269,0.000000,11,FALSE
108.50,2701,28.186778,-52.971060,3.900459,-0.886802,1.949134,-0.448192,0.000000,11,FALSE
109.00,2701,30.137008,-53.414462,3.900323,-0.887400,1.949889,-0.444896,0.000000,11,FALSE
109.50,2701,32.087169,-53.858162,3.900525,-0.886513,1.950665,-0.441482,0.000000,11,FALSE
110.00,2701,34.037432,-54.301418,3.900999,-0.884426,1.951441,-0.438038,0.000000,11,FALSE
110.50,2701,35.987931,-54.743631,3.901684,-0.881396,1.952202,-0.434635,0.000000,11,FALSE
111.00,2701,37.938773,-55.184329,3.902528,-0.877651,1.952934,-0.431332,0.000000,11,FALSE
111.50,2701,39.890037,-55.623155,3.903484,-0.873392,1.953629,-0.428173,0.000000,11,FALSE
112.00,2701,41.841779,-56.059851,3.903687,-0.872483,1.952249,-0.434422,0.000000,11,FALSE
112.50,2701,43.793623,-56.496093,3.891588,-0.924957,1.918066,-0.566589,0.000000,11,FALSE
113.00,2701,45.739417,-56.958571,3.860407,-1.047501,1.848495,-0.763587,0.000000,11,FALSE
113.50,2701,47.669620,-57.482322,3.791610,-1.274241,1.690967,-1.068003,0.000000,11,FALSE
114.00,2701,49.565425,-58.119442,3.635421,-1.668447,1.293491,-1.525412,0.000000,11,FALSE
114.50,2701,51.383136,-58.953666,3.285015,-2.282252,0.363106,-1.966762,0.000000,11,FALSE
115.00,2701,53.025644,-60.094792,2.676414,-2.972677,-0.816751,-1.825628,0.000000,11,FALSE
115.50,2701,54.363851,-61.581130,1.874780,-3.533440,-1.491143,-1.332851,0.000000,11,FALSE
116.00,2701,55.301241,-63.347850,0.949787,-3.885602,-1.818834,-0.831771,0.000000,11,FALSE
116.50,2701,55.776134,-65.290651,0.004490,-3.999997,-1.890118,-0.653801,0.000000,11,FALSE
117.00,2701,55.778379,-67.290650,-0.890166,-3.899693,-1.943165,-0.473404,0.000000,11,FALSE
117.50,2701,55.333296,-69.240496,-1.682139,-3.629106,-1.976495,-0.305725,0.000000,11,FALSE
118.00,2701,54.492227,-71.055049,-2.341667,-3.242930,-1.993459,-0.161614,0.000000,11,FALSE
118.50,2701,53.321393,-72.676514,-2.860491,-2.795995,-1.999465,-0.046262,0.000000,11,FALSE
119.00,2701,51.891147,-74.074512,-3.247456,-2.335386,-1.999604,0.039782,0.000000,11,FALSE
119.50,2701,50.267419,-75.242205,-3.522029,-1.896130,-1.997561,0.098739,0.000000,11,FALSE
120.00,2701,48.506405,-76.190270,-3.707876,-1.500553,-1.995505,0.134010,0.000000,11,FALSE
120.50,2701,46.652467,-76.940546,-3.828059,-1.160156,-1.994427,0.149198,0.000000,11,FALSE
121.00,2701,44.738437,-77.520624,-3.902328,-0.878542,-1.994544,0.147630,0.000000,11,FALSE
121.50,2701,42.787273,-77.959895,-3.946129,-0.654264,-1.995626,0.132207,0.000000,11,FALSE
122.00,2701,40.814208,-78.287028,-3.970724,-0.483067,-1.997221,0.105402,0.000000,11,FALSE
122.50,2701,38.828847,-78.528561,-3.983820,-0.359418,-1.998798,0.069332,0.000000,11,FALSE
123.00,2701,36.836937,-78.708270,-3.990367,-0.277434,-1.999833,0.025839,0.000000,11,FALSE
123.50,2701,34.841753,-78.846987,-3.993302,-0.231383,-1.999863,-0.023436,0.000000,11,FALSE
124.00,2701,32.845102,-78.962679,-3.994168,-0.215913,-1.998517,-0.077001,0.000000,11,FALSE
124.50,2701,30.848018,-79.070635,-3.993603,-0.226125,-1.995541,-0.133478,0.000000,11,FALSE
125.00,2701,28.851216,-79.183698,-3.991699,-0.257569,-1.990802,-0.191593,0.000000,11,FALSE
